invoice_id,customer_id,product_id,quantity,invoice_date,unit_price,line_total
INV040579,C01021,P02686,3,2024-07-06,13.23,39.69
INV040580,C01021,P04832,4,2024-06-18,12.88,51.52
INV040581,C01021,P01149,20,2024-05-25,45.12,902.40
INV040582,C01021,P02670,15,2025-03-18,35.93,538.95
INV040583,C01021,P02834,3,2024-07-11,5.76,17.28
INV040584,C01021,P02936,20,2025-05-20,161.50,3230.00
INV040585,C01021,P02713,9,2023-08-27,12.80,115.20
INV040586,C01021,P02442,5,2024-04-22,24.93,124.65
INV040587,C01021,P02359,11,2024-09-28,52.64,579.04
INV040588,C01021,P02888,7,2024-04-13,25.55,178.85
INV040589,C01022,P02919,17,2024-01-09,16.93,287.81
INV040590,C01022,P02557,20,2024-05-25,50.50,1010.00
INV040591,C01022,P04760,16,2023-11-07,9.15,146.40
INV040592,C01022,P00802,20,2025-05-12,21.07,421.40
INV040593,C01022,P02280,19,2023-03-10,48.55,922.45
INV040594,C01022,P02298,45,2024-08-16,28.70,1291.50
INV040595,C01022,P05151,1,2023-04-07,959.14,959.14
INV040596,C01022,P02479,11,2025-09-21,40.77,448.47
INV040597,C01022,P02708,20,2023-05-19,27.69,553.80
INV040598,C01022,P02453,29,2023-04-20,25.41,736.89
INV040599,C01022,P02848,16,2025-05-24,6.69,107.04
INV040600,C01022,P02364,9,2023-07-28,43.97,395.73
INV040601,C01022,P02692,16,2024-08-22,13.66,218.56
INV040602,C01022,P02349,24,2023-06-13,40.66,975.84
INV040603,C01022,P02709,23,2025-02-14,11.62,267.26
INV040604,C01022,P02693,21,2023-07-27,35.72,750.12
INV040605,C01022,P02946,14,2023-08-18,258.07,3612.98
INV040606,C01022,P01248,8,2025-03-21,42.48,339.84
INV040607,C01022,P02482,5,2025-04-20,34.02,170.10
INV040608,C01022,P02812,20,2024-08-27,4.80,96.00
INV040609,C01022,P02440,5,2024-09-01,44.49,222.45
INV040610,C01022,P02770,9,2023-07-29,17.78,160.02
INV040611,C01022,P02569,44,2024-05-14,56.29,2476.76
INV040612,C01023,P03802,11,2024-06-03,24.79,272.69
INV040613,C01023,P00990,7,2025-05-23,42.10,294.70
INV040614,C01023,P00291,2,2025-07-22,59.78,119.56
INV040615,C01023,P03741,7,2025-07-13,44.19,309.33
INV040616,C01023,P03817,20,2025-04-10,17.02,340.40
INV040617,C01023,P00902,4,2025-09-30,21.47,85.88
INV040618,C01023,P00914,16,2024-04-21,16.45,263.20
INV040619,C01023,P03504,9,2023-02-10,99.02,891.18
INV040620,C01023,P00753,22,2024-05-28,44.24,973.28
INV040621,C01023,P03718,24,2025-11-10,16.92,406.08
INV040622,C01023,P03824,25,2024-02-24,6.15,153.75
INV040623,C01023,P00099,1,2024-01-27,228.95,228.95
INV040624,C01023,P03598,24,2024-11-30,3.31,79.44
INV040625,C01023,P00660,16,2024-11-26,30.85,493.60
INV040626,C01023,P04675,17,2025-09-30,19.20,326.40
INV040627,C01023,P00138,4,2024-06-14,258.28,1033.12
INV040628,C01023,P03519,15,2025-07-13,39.26,588.90
INV040629,C01023,P04850,11,2025-03-23,27.84,306.24
INV040630,C01024,P01087,16,2025-08-11,17.00,272.00
INV040631,C01024,P00083,1,2024-08-05,98.51,98.51
INV040632,C01024,P02201,83,2023-07-20,33.48,2778.84
INV040633,C01024,P00029,5,2025-09-18,121.41,607.05
INV040634,C01024,P05287,13,2024-06-27,215.81,2805.53
INV040635,C01024,P02013,67,2025-05-24,63.94,4283.98
INV040636,C01024,P04703,16,2025-08-18,27.17,434.72
INV040637,C01024,P00060,1,2024-04-25,64.39,64.39
INV040638,C01024,P00458,4,2024-06-20,122.28,489.12
INV040639,C01024,P00769,23,2025-10-16,76.77,1765.71
INV040640,C01024,P04670,7,2024-06-16,28.39,198.73
INV040641,C01024,P00277,2,2024-07-21,114.69,229.38
INV040642,C01024,P01507,43,2024-04-16,28.05,1206.15
INV040643,C01024,P01347,94,2025-07-26,45.66,4292.04
INV040644,C01024,P01980,15,2025-03-31,45.47,682.05
INV040645,C01024,P00069,3,2024-07-17,111.64,334.92
INV040646,C01024,P01006,24,2024-02-25,127.96,3071.04
INV040647,C01024,P01462,72,2025-09-23,53.61,3859.92
INV040648,C01024,P05112,3,2024-09-30,129.26,387.78
INV040649,C01024,P04617,12,2025-09-04,11.89,142.68
INV040650,C01024,P01040,3,2025-06-21,5.83,17.49
INV040651,C01024,P04615,48,2023-12-07,8.76,420.48
INV040652,C01024,P00982,5,2023-07-07,135.99,679.95
INV040653,C01024,P00847,25,2024-09-29,141.38,3534.50
INV040654,C01024,P04367,8,2023-09-30,52.35,418.80
INV040655,C01024,P01200,22,2024-01-28,50.90,1119.80
INV040656,C01024,P04693,2,2023-05-22,48.43,96.86
INV040657,C01024,P01597,65,2023-04-25,43.20,2808.00
INV040658,C01025,P00955,11,2025-09-06,11.52,126.72
INV040659,C01025,P04986,13,2023-07-06,5.95,77.35
INV040660,C01025,P04983,2,2025-04-23,9.03,18.06
INV040661,C01025,P04450,27,2024-08-28,119.37,3222.99
INV040662,C01025,P04990,5,2023-07-16,6.59,32.95
INV040663,C01025,P04465,25,2024-05-28,112.39,2809.75
INV040664,C01025,P00878,8,2024-01-05,41.72,333.76
INV040665,C01025,P00224,5,2025-05-04,490.82,2454.10
INV040666,C01025,P01096,14,2023-11-10,26.73,374.22
INV040667,C01025,P04946,6,2023-06-26,9.59,57.54
INV040668,C01025,P01226,21,2024-07-27,8.40,176.40
INV040669,C01025,P04866,8,2025-08-18,10.53,84.24
INV040670,C01025,P04301,7,2025-02-12,9.36,65.52
INV040671,C01025,P04271,47,2023-07-03,5.64,265.08
INV040672,C01025,P05061,4,2024-04-22,8.04,32.16
INV040673,C01025,P00711,23,2023-11-21,21.88,503.24
INV040674,C01025,P00197,5,2023-09-02,516.51,2582.55
INV040675,C01025,P04233,25,2023-12-08,13.28,332.00
INV040676,C01025,P00358,5,2024-12-13,106.28,531.40
INV040677,C01025,P04715,13,2025-12-20,25.30,328.90
INV040678,C01025,P01043,11,2023-09-08,17.61,193.71
INV040679,C01025,P00060,3,2024-07-26,60.22,180.66
INV040680,C01025,P04986,24,2023-04-14,6.07,145.68
INV040681,C01025,P05340,21,2024-12-28,35.71,749.91
INV040682,C01025,P00238,2,2023-08-21,211.15,422.30
INV040683,C01025,P04790,14,2023-05-04,36.21,506.94
INV040684,C01025,P04998,6,2023-12-22,6.11,36.66
INV040685,C01025,P00606,17,2023-01-14,22.06,375.02
INV040686,C01025,P04998,21,2023-09-05,5.59,117.39
INV040687,C01025,P04526,34,2023-03-09,11.77,400.18
INV040688,C01025,P04958,7,2024-03-15,11.05,77.35
INV040689,C01025,P04739,19,2023-08-29,9.77,185.63
INV040690,C01025,P04977,20,2025-08-13,7.91,158.20
INV040691,C01025,P04266,35,2024-05-29,13.25,463.75
INV040692,C01025,P04414,42,2025-10-22,36.94,1551.48
INV040693,C01025,P04535,39,2024-06-18,9.00,351.00
INV040694,C01025,P05001,17,2023-09-17,8.40,142.80
INV040695,C01025,P00946,13,2023-09-22,21.07,273.91
INV040696,C01025,P04277,28,2024-08-12,7.64,213.92
INV040697,C01025,P04123,7,2024-06-30,14.93,104.51
INV040698,C01025,P04640,18,2024-05-23,11.38,204.84
INV040699,C01025,P00186,1,2024-10-08,440.77,440.77
INV040700,C01025,P01124,9,2024-05-04,43.88,394.92
INV040701,C01025,P05041,16,2025-04-02,12.22,195.52
INV040702,C01025,P04241,45,2024-09-11,10.88,489.60
INV040703,C01025,P04571,17,2025-08-13,10.38,176.46
INV040704,C01026,P03918,3,2025-09-02,168.58,505.74
INV040705,C01026,P00552,18,2023-12-08,46.80,842.40
INV040706,C01026,P00788,22,2023-10-07,30.88,679.36
INV040707,C01026,P03951,5,2024-07-04,131.25,656.25
INV040708,C01026,P04036,2,2025-05-26,70.84,141.68
INV040709,C01026,P04057,1,2023-11-14,72.51,72.51
INV040710,C01026,P03998,4,2024-04-18,18.81,75.24
INV040711,C01026,P04022,3,2024-08-25,11.39,34.17
INV040712,C01026,P04010,1,2024-09-19,18.18,18.18
INV040713,C01026,P04016,4,2024-06-15,30.23,120.92
INV040714,C01026,P04019,5,2023-07-14,15.20,76.00
INV040715,C01026,P04021,2,2023-09-11,39.99,79.98
INV040716,C01026,P03901,3,2024-11-07,137.80,413.40
INV040717,C01026,P00163,3,2024-03-15,222.59,667.77
INV040718,C01026,P03998,1,2024-06-19,20.04,20.04
INV040719,C01026,P04036,4,2024-03-03,74.46,297.84
INV040720,C01026,P03617,3,2023-08-08,6.51,19.53
INV040721,C01026,P04675,7,2025-06-02,20.76,145.32
INV040722,C01026,P03937,2,2023-01-14,122.16,244.32
INV040723,C01026,P04024,4,2024-09-29,14.59,58.36
INV040724,C01026,P00852,2,2024-05-03,65.48,130.96
INV040725,C01026,P04022,3,2023-05-18,12.20,36.60
INV040726,C01026,P03987,4,2025-03-07,19.04,76.16
INV040727,C01026,P04002,3,2025-05-21,30.67,92.01
INV040728,C01026,P03883,2,2025-03-04,27.81,55.62
INV040729,C01026,P05080,3,2024-09-04,157.05,471.15
INV040730,C01026,P03520,4,2025-05-18,17.12,68.48
INV040731,C01026,P04685,24,2024-07-21,18.55,445.20
INV040732,C01026,P03548,5,2024-05-10,7.92,39.60
INV040733,C01026,P03997,1,2025-02-07,6.94,6.94
INV040734,C01026,P03970,2,2024-11-20,6.57,13.14
INV040735,C01026,P01019,17,2024-10-17,79.22,1346.74
INV040736,C01026,P03736,20,2025-01-15,30.54,610.80
INV040737,C01026,P04031,4,2025-10-25,46.26,185.04
INV040738,C01027,P01514,75,2024-11-01,24.35,1826.25
INV040739,C01027,P05314,20,2023-05-30,67.39,1347.80
INV040740,C01027,P00979,5,2025-09-30,26.74,133.70
INV040741,C01027,P00390,4,2023-05-04,72.93,291.72
INV040742,C01027,P01670,20,2023-11-29,84.33,1686.60
INV040743,C01027,P04607,15,2023-11-05,14.22,213.30
INV040744,C01027,P05294,9,2024-01-02,26.74,240.66
INV040745,C01027,P00417,4,2025-07-21,242.59,970.36
INV040746,C01027,P00654,12,2023-04-01,22.28,267.36
INV040747,C01027,P00102,2,2024-12-18,222.34,444.68
INV040748,C01028,P00593,21,2023-03-25,15.72,330.12
INV040749,C01028,P00227,5,2024-09-08,229.28,1146.40
INV040750,C01028,P01372,65,2023-07-29,41.36,2688.40
INV040751,C01028,P04849,10,2025-06-03,30.94,309.40
INV040752,C01028,P00379,2,2024-04-12,76.98,153.96
INV040753,C01028,P01502,19,2025-04-16,63.82,1212.58
INV040754,C01028,P00048,5,2025-06-10,109.42,547.10
INV040755,C01028,P00268,5,2023-10-07,124.30,621.50
INV040756,C01028,P01793,15,2023-11-28,29.25,438.75
INV040757,C01028,P01474,86,2024-07-11,38.27,3291.22
INV040758,C01028,P00175,3,2025-12-24,109.02,327.06
INV040759,C01028,P00951,20,2024-11-24,34.55,691.00
INV040760,C01028,P04292,21,2023-06-24,9.03,189.63
INV040761,C01028,P00092,3,2025-08-22,140.21,420.63
INV040762,C01028,P01782,20,2023-08-07,37.78,755.60
INV040763,C01028,P01056,12,2023-07-09,20.78,249.36
INV040764,C01028,P04609,5,2024-06-11,9.97,49.85
INV040765,C01028,P00187,4,2024-11-18,464.42,1857.68
INV040766,C01028,P04332,10,2024-02-12,8.65,86.50
INV040767,C01028,P00466,1,2024-12-19,203.26,203.26
INV040768,C01028,P04448,37,2023-07-02,89.91,3326.67
INV040769,C01028,P01649,76,2024-09-22,51.88,3942.88
INV040770,C01028,P01516,24,2025-05-12,36.56,877.44
INV040771,C01028,P00868,9,2024-08-04,115.63,1040.67
INV040772,C01029,P02788,17,2025-05-21,24.96,424.32
INV040773,C01029,P00881,18,2025-12-02,53.60,964.80
INV040774,C01029,P01076,20,2024-11-21,5.88,117.60
INV040775,C01029,P02771,4,2024-03-18,23.35,93.40
INV040776,C01029,P02871,22,2025-05-23,9.41,207.02
INV040777,C01029,P02828,23,2023-03-18,7.22,166.06
INV040778,C01029,P02710,16,2025-02-13,26.69,427.04
INV040779,C01029,P02737,25,2024-05-10,4.95,123.75
INV040780,C01029,P02474,43,2025-07-29,38.77,1667.11
INV040781,C01029,P00751,3,2024-01-29,46.39,139.17
INV040782,C01029,P04709,8,2025-08-03,19.34,154.72
INV040783,C01029,P02888,18,2024-05-29,25.51,459.18
INV040784,C01029,P00951,4,2024-07-17,37.75,151.00
INV040785,C01029,P02332,16,2025-03-23,52.96,847.36
INV040786,C01029,P02610,10,2023-07-22,85.54,855.40
INV040787,C01029,P02472,46,2023-05-18,20.83,958.18
INV040788,C01029,P02397,29,2024-10-12,36.21,1050.09
INV040789,C01029,P02760,2,2023-09-06,19.97,39.94
INV040790,C01029,P02771,12,2023-06-13,24.58,294.96
INV040791,C01029,P04681,18,2024-03-30,37.59,676.62
INV040792,C01029,P02592,45,2025-02-01,30.24,1360.80
INV040793,C01029,P02607,43,2023-09-28,64.45,2771.35
INV040794,C01029,P02714,18,2024-08-30,13.20,237.60
INV040795,C01029,P02690,8,2025-05-22,14.62,116.96
INV040796,C01029,P02938,17,2023-04-22,459.34,7808.78
INV040797,C01029,P02657,44,2023-12-11,63.45,2791.80
INV040798,C01029,P02657,46,2025-01-19,59.41,2732.86
INV040799,C01029,P02842,10,2024-10-24,15.54,155.40
INV040800,C01029,P02756,6,2025-06-15,4.71,28.26
INV040801,C01029,P02710,21,2024-06-08,26.34,553.14
INV040802,C01029,P02374,31,2023-11-15,63.52,1969.12
INV040803,C01029,P02913,19,2023-07-15,10.86,206.34
INV040804,C01029,P02724,7,2025-10-28,14.88,104.16
INV040805,C01029,P02584,49,2025-10-25,32.54,1594.46
INV040806,C01029,P00743,11,2025-10-26,38.85,427.35
INV040807,C01029,P02354,26,2024-05-20,68.56,1782.56
INV040808,C01029,P02815,16,2024-11-19,8.48,135.68
INV040809,C01029,P02677,22,2025-03-25,32.61,717.42
INV040810,C01029,P02370,16,2025-01-20,33.42,534.72
INV040811,C01029,P02743,22,2024-11-05,12.91,284.02
INV040812,C01029,P04853,22,2023-05-27,23.87,525.14
INV040813,C01029,P02768,21,2025-04-11,23.06,484.26
INV040814,C01029,P02910,17,2023-07-13,38.77,659.09
INV040815,C01029,P02743,7,2024-09-08,11.93,83.51
INV040816,C01029,P02630,11,2023-10-22,93.66,1030.26
INV040817,C01029,P02892,21,2024-10-03,35.66,748.86
INV040818,C01029,P02354,12,2025-07-10,64.37,772.44
INV040819,C01029,P02452,49,2025-11-22,23.56,1154.44
INV040820,C01029,P02889,23,2025-05-06,48.17,1107.91
INV040821,C01029,P02443,47,2025-08-14,33.73,1585.31
INV040822,C01029,P02756,7,2024-05-11,5.16,36.12
INV040823,C01029,P02793,2,2025-05-29,26.33,52.66
INV040824,C01029,P04814,19,2024-02-12,31.39,596.41
INV040825,C01029,P02541,48,2023-07-11,54.03,2593.44
INV040826,C01029,P02589,12,2024-07-15,33.68,404.16
INV040827,C01029,P02776,17,2024-10-22,15.87,269.79
INV040828,C01029,P02958,4,2025-07-14,286.37,1145.48
INV040829,C01029,P02671,49,2024-06-17,38.54,1888.46
INV040830,C01029,P02781,25,2025-06-01,17.21,430.25
INV040831,C01029,P02427,46,2023-04-05,47.33,2177.18
INV040832,C01029,P02798,9,2024-07-16,13.85,124.65
INV040833,C01029,P02856,23,2023-03-28,8.79,202.17
INV040834,C01029,P02407,29,2024-07-25,48.68,1411.72
INV040835,C01029,P02627,13,2025-02-18,64.65,840.45
INV040836,C01029,P02314,9,2025-06-09,26.85,241.65
INV040837,C01029,P02526,22,2024-07-30,45.57,1002.54
INV040838,C01029,P02545,31,2023-11-09,54.42,1687.02
INV040839,C01030,P03199,9,2025-09-25,93.16,838.44
INV040840,C01030,P00195,2,2025-06-12,481.66,963.32
INV040841,C01030,P00041,1,2025-06-25,136.02,136.02
INV040842,C01030,P00606,24,2025-06-15,21.96,527.04
INV040843,C01030,P00434,1,2024-06-25,439.32,439.32
INV040844,C01030,P04774,9,2024-07-24,43.27,389.43
INV040845,C01030,P01130,15,2023-05-24,13.61,204.15
INV040846,C01030,P03124,8,2024-02-05,20.23,161.84
INV040847,C01030,P03231,17,2024-06-02,146.58,2491.86
INV040848,C01030,P03445,25,2025-04-17,70.59,1764.75
INV040849,C01030,P03170,12,2023-09-18,81.74,980.88
INV040850,C01030,P02968,3,2025-12-01,26.34,79.02
INV040851,C01030,P00534,18,2024-08-21,34.23,616.14
INV040852,C01030,P03354,14,2023-06-20,60.53,847.42
INV040853,C01031,P02866,6,2023-01-18,6.39,38.34
INV040854,C01031,P05130,2,2024-07-06,199.79,399.58
INV040855,C01031,P02607,47,2025-11-03,58.10,2730.70
INV040856,C01031,P02799,25,2023-08-07,21.94,548.50
INV040857,C01031,P02664,8,2025-10-17,71.05,568.40
INV040858,C01031,P02492,16,2025-06-29,64.20,1027.20
INV040859,C01031,P02840,9,2024-04-03,11.95,107.55
INV040860,C01031,P04756,16,2024-01-29,9.41,150.56
INV040861,C01031,P02613,38,2023-06-15,88.90,3378.20
INV040862,C01031,P02290,31,2023-11-21,41.57,1288.67
INV040863,C01031,P02301,5,2024-11-18,28.04,140.20
INV040864,C01031,P02873,15,2025-09-04,13.12,196.80
INV040865,C01031,P02787,4,2024-07-21,15.35,61.40
INV040866,C01031,P02930,16,2024-05-03,562.64,9002.24
INV040867,C01031,P02729,22,2025-06-10,20.74,456.28
INV040868,C01031,P02491,9,2025-05-17,23.72,213.48
INV040869,C01031,P02542,40,2025-03-11,45.18,1807.20
INV040870,C01031,P02752,24,2023-07-27,19.62,470.88
INV040871,C01031,P04855,4,2024-08-21,19.45,77.80
INV040872,C01031,P02821,22,2024-09-26,6.05,133.10
INV040873,C01031,P02722,2,2024-08-04,10.93,21.86
INV040874,C01031,P02403,5,2024-05-24,42.21,211.05
INV040875,C01031,P04762,12,2025-01-18,16.36,196.32
INV040876,C01031,P02615,17,2023-07-04,82.92,1409.64
INV040877,C01031,P02495,28,2023-10-03,61.07,1709.96
INV040878,C01031,P04669,17,2024-04-19,38.91,661.47
INV040879,C01031,P02528,50,2025-11-15,67.68,3384.00
INV040880,C01031,P02865,5,2024-12-07,11.67,58.35
INV040881,C01031,P00679,17,2023-10-29,42.03,714.51
INV040882,C01031,P00938,15,2025-08-30,28.10,421.50
INV040883,C01032,P03978,2,2024-02-24,12.35,24.70
INV040884,C01032,P01091,8,2023-06-28,13.68,109.44
INV040885,C01032,P03872,3,2025-07-09,17.49,52.47
INV040886,C01032,P03896,3,2025-01-10,31.12,93.36
INV040887,C01032,P04010,1,2023-07-09,18.78,18.78
INV040888,C01032,P03499,4,2025-03-13,166.64,666.56
INV040889,C01032,P00648,18,2023-10-15,49.60,892.80
INV040890,C01032,P03679,13,2023-08-20,29.12,378.56
INV040891,C01032,P04065,3,2025-08-26,85.89,257.67
INV040892,C01032,P03855,15,2024-11-15,19.46,291.90
INV040893,C01032,P03961,5,2025-12-25,142.40,712.00
INV040894,C01032,P04769,16,2024-12-09,79.14,1266.24
INV040895,C01032,P03946,5,2025-09-11,180.09,900.45
INV040896,C01032,P03631,3,2025-01-25,22.52,67.56
INV040897,C01032,P04835,4,2025-05-11,12.77,51.08
INV040898,C01032,P03921,1,2024-09-14,134.51,134.51
INV040899,C01032,P00668,13,2025-04-05,112.38,1460.94
INV040900,C01032,P00792,17,2023-04-20,15.36,261.12
INV040901,C01032,P00331,2,2025-07-16,62.77,125.54
INV040902,C01032,P03951,2,2023-07-11,129.91,259.82
INV040903,C01032,P03601,2,2024-10-07,9.82,19.64
INV040904,C01032,P03930,3,2023-11-26,94.29,282.87
INV040905,C01032,P03956,1,2023-11-24,114.18,114.18
INV040906,C01032,P03964,1,2023-10-10,88.56,88.56
INV040907,C01032,P03954,1,2023-11-02,89.80,89.80
INV040908,C01033,P02664,40,2024-09-18,70.02,2800.80
INV040909,C01033,P02726,23,2025-08-17,6.66,153.18
INV040910,C01033,P02383,25,2025-09-16,42.43,1060.75
INV040911,C01033,P02701,7,2025-07-04,28.72,201.04
INV040912,C01033,P02952,4,2024-07-12,159.44,637.76
INV040913,C01033,P02482,7,2024-05-01,32.25,225.75
INV040914,C01033,P02586,14,2024-07-11,29.11,407.54
INV040915,C01033,P00978,12,2025-03-16,72.26,867.12
INV040916,C01033,P01066,5,2024-03-02,12.17,60.85
INV040917,C01033,P02473,49,2024-07-25,22.15,1085.35
INV040918,C01033,P02512,44,2023-05-14,31.15,1370.60
INV040919,C01033,P02714,24,2023-04-29,13.01,312.24
INV040920,C01033,P02659,31,2023-11-18,40.74,1262.94
INV040921,C01033,P02757,23,2024-04-29,18.59,427.57
INV040922,C01033,P01092,24,2024-04-29,18.70,448.80
INV040923,C01033,P02804,25,2024-06-24,10.63,265.75
INV040924,C01033,P02367,22,2023-04-24,56.02,1232.44
INV040925,C01034,P03928,1,2024-09-28,209.31,209.31
INV040926,C01034,P04700,18,2025-07-19,28.89,520.02
INV040927,C01034,P04009,4,2025-05-14,19.35,77.40
INV040928,C01034,P00112,1,2024-10-20,100.67,100.67
INV040929,C01034,P04847,3,2023-10-31,22.78,68.34
INV040930,C01034,P03892,5,2024-02-04,15.89,79.45
INV040931,C01034,P03964,3,2025-09-25,91.29,273.87
INV040932,C01034,P03978,4,2024-06-20,12.66,50.64
INV040933,C01034,P04043,3,2024-11-01,138.51,415.53
INV040934,C01034,P04004,5,2024-04-12,40.04,200.20
INV040935,C01034,P00765,22,2025-08-09,24.53,539.66
INV040936,C01034,P03492,6,2025-09-02,125.93,755.58
INV040937,C01034,P04709,3,2024-08-27,20.92,62.76
INV040938,C01034,P03495,8,2024-09-01,182.20,1457.60
INV040939,C01034,P03767,9,2023-06-24,69.15,622.35
INV040940,C01034,P03840,18,2025-05-22,14.17,255.06
INV040941,C01034,P03595,14,2023-01-07,8.72,122.08
INV040942,C01034,P00741,8,2025-03-15,19.89,159.12
INV040943,C01034,P03901,2,2024-08-21,157.30,314.60
INV040944,C01034,P04065,1,2023-11-20,76.96,76.96
INV040945,C01034,P03965,2,2024-02-27,79.27,158.54
INV040946,C01034,P04011,3,2024-10-08,38.64,115.92
INV040947,C01034,P04032,1,2025-07-20,21.94,21.94
INV040948,C01034,P00330,2,2025-04-05,95.45,190.90
INV040949,C01034,P00286,3,2023-11-05,174.63,523.89
INV040950,C01034,P01109,21,2023-05-18,57.60,1209.60
INV040951,C01034,P03981,5,2024-08-28,9.12,45.60
INV040952,C01034,P03935,3,2024-05-16,171.80,515.40
INV040953,C01034,P03968,4,2024-10-08,17.00,68.00
INV040954,C01034,P03957,2,2025-06-30,169.08,338.16
INV040955,C01034,P03870,2,2025-05-08,10.78,21.56
INV040956,C01034,P04060,2,2025-05-26,112.94,225.88
INV040957,C01034,P00188,2,2024-07-10,370.85,741.70
INV040958,C01034,P03984,5,2025-03-22,12.45,62.25
INV040959,C01034,P04004,1,2025-06-13,40.06,40.06
INV040960,C01034,P04843,7,2024-05-07,19.70,137.90
INV040961,C01034,P03889,2,2023-06-13,27.23,54.46
INV040962,C01034,P04014,2,2024-03-08,23.78,47.56
INV040963,C01034,P03951,1,2025-02-17,124.34,124.34
INV040964,C01034,P04015,5,2023-04-01,16.45,82.25
INV040965,C01034,P04062,3,2023-07-01,89.49,268.47
INV040966,C01034,P03486,9,2025-08-02,78.38,705.42
INV040967,C01034,P04022,5,2025-07-15,11.99,59.95
INV040968,C01034,P03818,21,2023-05-28,5.64,118.44
INV040969,C01034,P03529,5,2024-06-24,44.80,224.00
INV040970,C01034,P03911,1,2024-12-02,196.89,196.89
INV040971,C01034,P04818,3,2025-04-23,34.56,103.68
INV040972,C01034,P04000,3,2024-08-05,41.69,125.07
INV040973,C01034,P00067,5,2024-01-29,134.78,673.90
INV040974,C01034,P03668,16,2024-07-21,27.38,438.08
INV040975,C01034,P04839,4,2025-02-17,19.82,79.28
INV040976,C01034,P03960,3,2024-12-23,165.65,496.95
INV040977,C01034,P03872,3,2024-07-18,18.99,56.97
INV040978,C01034,P03995,5,2025-01-01,12.63,63.15
INV040979,C01034,P04017,5,2025-06-25,39.50,197.50
INV040980,C01034,P04045,5,2025-09-25,109.75,548.75
INV040981,C01034,P04780,3,2023-04-07,78.59,235.77
INV040982,C01034,P04722,9,2023-07-17,18.11,162.99
INV040983,C01034,P04021,3,2025-05-24,34.72,104.16
INV040984,C01034,P03927,4,2023-10-31,60.51,242.04
INV040985,C01034,P01046,16,2023-07-15,23.26,372.16
INV040986,C01034,P01039,6,2024-01-19,21.83,130.98
INV040987,C01034,P04715,16,2023-08-26,26.59,425.44
INV040988,C01034,P03717,19,2024-09-23,42.68,810.92
INV040989,C01034,P04055,1,2024-06-10,106.66,106.66
INV040990,C01034,P04041,3,2024-12-01,69.33,207.99
INV040991,C01034,P04024,1,2024-06-17,15.16,15.16
INV040992,C01034,P03863,20,2025-05-29,15.06,301.20
INV040993,C01034,P03868,4,2023-09-26,27.76,111.04
INV040994,C01034,P04020,2,2023-04-16,13.21,26.42
INV040995,C01034,P04058,1,2025-05-28,137.65,137.65
INV040996,C01034,P00671,2,2025-10-04,110.43,220.86
INV040997,C01034,P00186,3,2023-08-21,430.01,1290.03
INV040998,C01034,P00773,18,2025-09-20,72.96,1313.28
INV040999,C01034,P01141,14,2025-01-22,43.40,607.60
INV041000,C01034,P00437,1,2023-01-01,148.98,148.98
INV041001,C01034,P04024,1,2023-09-02,15.90,15.90
INV041002,C01034,P05134,4,2023-06-11,283.52,1134.08
INV041003,C01034,P05069,5,2025-07-05,114.72,573.60
INV041004,C01035,P00352,5,2023-03-21,73.10,365.50
INV041005,C01035,P00791,12,2025-04-03,27.52,330.24
INV041006,C01035,P00215,4,2024-10-03,418.29,1673.16
INV041007,C01035,P04373,48,2025-04-23,54.55,2618.40
INV041008,C01035,P00101,2,2024-06-12,196.00,392.00
INV041009,C01035,P01017,21,2024-08-15,97.26,2042.46
INV041010,C01035,P00368,5,2024-07-05,126.31,631.55
INV041011,C01035,P00292,5,2025-09-24,109.97,549.85
INV041012,C01035,P01105,5,2025-12-28,28.31,141.55
INV041013,C01035,P04625,13,2025-05-21,7.89,102.57
INV041014,C01035,P00025,2,2023-10-20,197.10,394.20
INV041015,C01035,P01727,36,2024-03-15,70.09,2523.24
INV041016,C01035,P01866,47,2025-09-30,95.73,4499.31
INV041017,C01035,P00476,3,2023-12-16,292.01,876.03
INV041018,C01035,P05084,1,2023-11-11,114.94,114.94
INV041019,C01035,P00304,3,2024-07-09,104.79,314.37
INV041020,C01035,P05274,13,2024-02-06,123.27,1602.51
INV041021,C01035,P01696,24,2025-10-11,29.19,700.56
INV041022,C01035,P01428,82,2023-07-07,33.00,2706.00
INV041023,C01035,P02151,92,2023-01-28,12.39,1139.88
INV041024,C01035,P00502,11,2023-12-27,46.04,506.44
INV041025,C01035,P04764,21,2024-02-14,27.97,587.37
INV041026,C01035,P00425,1,2023-12-21,198.37,198.37
INV041027,C01035,P01953,32,2025-05-12,92.30,2953.60
INV041028,C01035,P00122,5,2025-06-21,230.97,1154.85
INV041029,C01035,P01466,60,2023-03-28,47.09,2825.40
INV041030,C01035,P01449,71,2024-04-12,33.40,2371.40
INV041031,C01035,P04493,23,2023-03-22,107.21,2465.83
INV041032,C01035,P01406,74,2024-09-22,41.92,3102.08
INV041033,C01035,P04081,7,2024-04-02,12.35,86.45
INV041034,C01035,P02249,38,2025-10-16,15.99,607.62
INV041035,C01035,P01698,88,2024-12-28,74.60,6564.80
INV041036,C01035,P00727,5,2025-04-18,16.92,84.60
INV041037,C01035,P00193,5,2024-04-17,351.68,1758.40
INV041038,C01035,P00057,4,2024-06-13,148.85,595.40
INV041039,C01035,P00178,2,2023-09-12,101.14,202.28
INV041040,C01035,P01619,73,2024-06-29,21.45,1565.85
